age;job;marital;education;default;housing;loan;contact;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
34;services;single;high.school;no;no;no;cellular;1;999;-1;unknown;-1.8;92.893;-46.2;1.281;5099.1;no
55;services;divorced;high.school;no;no;yes;telephone;5;999;0;unknown;1.1;93.994;-36.4;4.858;5191.0;no
54;admin.;married;high.school;no;no;no;telephone;5;999;0;unknown;1.1;93.994;-36.4;4.86;5191.0;no
30;technician;married;university.degree;no;yes;no;cellular;4;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
48;admin.;divorced;university.degree;unknown;no;no;cellular;5;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
32;technician;divorced;professional.course;no;yes;no;cellular;2;999;0;unknown;-1.8;92.893;-46.2;1.25;5099.1;yes
62;other;married;basic;no;no;yes;cellular;3;30;1;success;-3.0;92.713;-33.0;0.714;5023.5;no
57;blue-collar;married;basic;unknown;yes;no;telephone;6;999;0;unknown;1.1;93.994;-36.4;4.858;5191.0;no
60;admin.;divorced;university.degree;no;yes;no;telephone;8;999;-1;unknown;1.4;93.444;-36.1;4.962;5228.1;no
45;admin.;divorced;high.school;no;yes;yes;telephone;3;999;0;unknown;1.4;94.465;-41.8;4.959;5228.1;no
44;unemployed;single;university.degree;no;no;no;cellular;0;28;2;success;-1.8;93.369;-34.8;0.646;5008.7;yes
25;admin.;single;high.school;no;yes;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;yes
41;blue-collar;married;basic;yes;yes;unknown;telephone;2;999;0;unknown;1.4;94.465;-41.8;4.961;5228.1;no
41;admin.;married;high.school;no;yes;yes;telephone;3;999;2;unknown;1.1;93.994;-36.4;4.855;5191.0;no
36;admin.;married;university.degree;no;yes;no;cellular;2;999;3;fail;-1.8;92.893;-46.2;1.266;5099.1;no
56;other;married;high.school;no;no;yes;cellular;7;999;1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
26;self-employed;single;university.degree;no;no;no;cellular;0;999;-1;unknown;-1.8;93.369;-34.8;0.636;5008.7;yes
36;services;married;university.degree;no;no;no;cellular;0;999;1;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
42;admin.;married;university.degree;unknown;no;no;cellular;4;999;-1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
37;blue-collar;divorced;basic;no;yes;no;telephone;9;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
30;admin.;married;university.degree;no;unknown;unknown;cellular;2;17;1;success;-1.8;92.843;-50.0;1.629;5099.1;no
31;blue-collar;married;basic;no;yes;no;cellular;3;999;-1;unknown;-1.8;92.893;-46.2;1.327;5099.1;no
54;entrepreneur;married;professional.course;unknown;yes;no;cellular;4;999;2;unknown;1.4;93.918;-42.7;4.963;5228.1;no
32;blue-collar;married;basic;no;yes;yes;cellular;7;999;0;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
46;admin.;married;other;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
46;technician;single;basic;no;no;no;cellular;3;999;1;fail;-1.8;93.075;-47.1;1.435;5099.1;no
31;unemployed;married;professional.course;no;yes;yes;cellular;0;999;2;unknown;-2.9;92.963;-40.8;1.262;5076.2;no
46;admin.;married;high.school;no;no;no;telephone;5;999;1;unknown;1.4;94.465;-41.8;4.967;5228.1;no
27;technician;single;university.degree;no;yes;no;cellular;5;11;2;success;-2.9;92.963;-40.8;1.268;5076.2;no
38;admin.;divorced;university.degree;no;yes;yes;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.964;5228.1;no
37;blue-collar;married;high.school;unknown;yes;no;cellular;4;999;-1;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
31;blue-collar;married;basic;no;yes;unknown;cellular;5;999;2;unknown;-1.8;93.075;-47.1;1.435;5099.1;yes
54;admin.;married;other;unknown;yes;no;cellular;5;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
34;blue-collar;single;basic;no;yes;yes;cellular;4;999;2;fail;-1.8;92.893;-46.2;1.327;5099.1;no
36;technician;single;university.degree;no;yes;no;cellular;2;999;0;unknown;-2.9;92.963;-40.8;1.099;5076.2;no
32;self-employed;single;university.degree;no;no;no;telephone;2;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
26;blue-collar;married;basic;no;no;no;cellular;1;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
38;services;single;university.degree;no;no;no;cellular;5;999;-1;unknown;-1.7;94.027;-38.3;0.898;4991.6;yes
30;admin.;single;university.degree;no;yes;no;cellular;2;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
35;blue-collar;married;basic;unknown;no;no;telephone;6;999;1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
24;student;single;university.degree;no;no;no;cellular;0;999;1;unknown;-1.8;93.075;-47.1;1.365;5099.1;no
37;admin.;married;basic;no;yes;yes;cellular;4;999;2;fail;-0.1;93.2;-42.0;4.021;5195.8;no
23;technician;single;high.school;no;yes;no;cellular;3;999;-1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
25;student;single;high.school;no;no;yes;cellular;1;999;2;unknown;-1.1;94.767;-50.8;1.049;4963.6;no
32;technician;married;basic;no;yes;no;cellular;1;28;2;success;-1.1;94.199;-37.5;0.879;4963.6;yes
62;other;married;basic;yes;yes;no;cellular;4;999;1;fail;-1.8;93.075;-47.1;1.405;5099.1;no
57;services;married;basic;no;yes;yes;cellular;4;999;-1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
49;blue-collar;married;university.degree;unknown;no;no;cellular;1;999;-1;unknown;-0.1;93.2;-42.0;4.021;5195.8;no
51;blue-collar;divorced;basic;no;yes;no;telephone;8;999;0;fail;-1.8;92.893;-46.2;1.25;5099.1;no
33;technician;married;university.degree;no;yes;no;cellular;4;999;-1;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
39;admin.;married;high.school;no;no;yes;telephone;4;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
39;admin.;unknown;high.school;no;yes;no;cellular;1;999;0;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
30;student;single;university.degree;no;yes;no;cellular;0;999;2;unknown;-3.0;92.713;-33.0;0.706;5023.5;no
33;services;single;high.school;no;yes;no;cellular;2;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
54;blue-collar;married;basic;unknown;yes;yes;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
27;admin.;single;professional.course;no;no;no;cellular;1;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
43;technician;married;university.degree;no;no;no;telephone;6;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
48;technician;married;professional.course;no;no;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
41;blue-collar;married;basic;no;yes;no;cellular;4;999;-1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
45;blue-collar;married;basic;no;yes;no;cellular;3;999;3;fail;-1.8;93.075;-47.1;1.405;5099.1;no
54;blue-collar;married;basic;unknown;no;no;telephone;6;999;-1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
41;services;married;high.school;no;no;no;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
33;entrepreneur;married;basic;unknown;yes;yes;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.864;5191.0;no
43;other;unknown;high.school;no;yes;no;cellular;6;999;2;unknown;-1.8;92.893;-46.2;1.27;5099.1;no
45;technician;married;basic;unknown;yes;no;telephone;3;999;2;unknown;1.1;93.994;-36.4;4.858;5191.0;no
39;unknown;married;university.degree;yes;no;no;cellular;5;999;1;fail;-1.8;92.843;-50.0;1.687;5099.1;yes
31;services;married;high.school;no;yes;yes;cellular;1;999;1;unknown;-1.8;92.893;-46.2;1.299;5099.1;no
31;other;married;basic;no;no;no;cellular;1;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
28;admin.;divorced;high.school;no;no;no;cellular;4;999;0;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
40;technician;divorced;professional.course;no;no;yes;cellular;24;999;-1;unknown;1.4;93.444;-36.1;4.962;5228.1;no
56;other;divorced;professional.course;no;no;no;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
57;other;married;basic;unknown;no;no;cellular;2;999;2;unknown;1.4;93.918;-42.7;4.961;5228.1;no
42;technician;married;professional.course;no;no;no;telephone;0;999;-1;unknown;1.1;93.994;-36.4;4.859;5191.0;no
40;technician;married;university.degree;unknown;no;no;telephone;1;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
26;student;single;high.school;no;no;no;cellular;6;999;1;unknown;-3.4;92.431;-26.9;0.72;5017.5;yes
25;technician;single;university.degree;no;no;no;cellular;3;999;0;unknown;1.4;93.918;-42.7;4.957;5228.1;no
32;technician;married;university.degree;unknown;yes;no;telephone;0;999;2;unknown;1.4;94.465;-41.8;4.864;5228.1;no
30;blue-collar;single;basic;no;no;no;telephone;0;999;-1;unknown;-1.1;94.601;-49.5;0.982;4963.6;no
37;admin.;married;university.degree;no;no;no;cellular;4;999;2;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
35;technician;married;university.degree;unknown;no;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
40;admin.;married;high.school;no;no;no;telephone;1;999;0;unknown;1.1;93.994;-36.4;4.859;5191.0;no
44;admin.;married;university.degree;no;yes;no;cellular;2;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
38;entrepreneur;married;high.school;no;no;no;cellular;1;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
34;admin.;married;basic;no;yes;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
60;admin.;married;basic;no;yes;no;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
36;self-employed;unknown;professional.course;no;yes;no;cellular;2;999;2;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
35;technician;single;high.school;unknown;no;no;cellular;0;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
41;blue-collar;married;professional.course;no;no;yes;cellular;2;999;2;unknown;-0.1;93.2;-42.0;4.021;5195.8;no
41;blue-collar;married;basic;no;yes;no;telephone;5;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
35;admin.;divorced;high.school;no;no;no;cellular;3;999;-1;unknown;-3.4;92.649;-30.1;0.722;5017.5;no
31;admin.;single;high.school;no;yes;yes;telephone;4;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
60;other;married;basic;no;no;no;cellular;1;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
55;technician;divorced;university.degree;no;yes;no;cellular;3;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
32;technician;married;high.school;no;unknown;unknown;cellular;4;999;0;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
52;admin.;married;high.school;no;yes;yes;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.86;5191.0;no
29;blue-collar;married;basic;unknown;yes;no;cellular;3;999;0;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
30;admin.;married;high.school;unknown;yes;no;cellular;3;999;-1;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
40;technician;divorced;basic;no;yes;no;cellular;4;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
47;admin.;married;high.school;no;no;yes;cellular;2;12;0;success;-3.0;92.713;-33.0;0.72;5023.5;yes
53;admin.;married;university.degree;no;no;yes;telephone;10;999;2;unknown;-2.9;92.963;-40.8;1.235;5076.2;yes
39;admin.;married;university.degree;no;no;no;cellular;0;999;2;unknown;1.4;93.444;-36.1;4.966;5228.1;no
37;technician;married;professional.course;no;no;no;cellular;5;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;yes
32;admin.;married;university.degree;no;no;no;telephone;1;999;-1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
43;technician;single;other;no;no;no;telephone;5;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
34;self-employed;single;university.degree;no;yes;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.859;5191.0;no
29;student;single;university.degree;no;unknown;yes;cellular;3;999;2;unknown;1.4;93.918;-42.7;4.958;5228.1;no
37;blue-collar;married;basic;no;no;no;cellular;4;999;2;unknown;-1.8;92.893;-46.2;1.299;5099.1;no
52;admin.;married;university.degree;no;unknown;yes;cellular;1;999;0;unknown;-0.1;93.2;-42.0;4.021;5195.8;no
47;admin.;married;high.school;no;no;yes;cellular;5;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;yes
59;other;married;basic;unknown;yes;no;cellular;2;999;-1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
53;admin.;unknown;other;no;yes;no;cellular;3;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
33;self-employed;married;university.degree;no;yes;no;telephone;8;999;0;unknown;1.4;93.918;-42.7;4.968;5228.1;no
35;services;married;basic;unknown;yes;no;cellular;5;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
45;blue-collar;married;basic;no;yes;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
28;technician;married;high.school;unknown;yes;no;cellular;5;999;1;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
30;other;married;university.degree;no;yes;no;telephone;1;999;1;unknown;1.4;94.465;-41.8;4.864;5228.1;no
51;other;married;basic;no;yes;no;cellular;4;999;2;unknown;1.4;93.918;-42.7;4.961;5228.1;no
29;technician;divorced;high.school;no;no;no;cellular;9;999;1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
36;admin.;single;university.degree;no;yes;no;telephone;1;999;1;unknown;-3.4;92.379;-29.8;0.819;5017.5;no
37;blue-collar;married;high.school;unknown;yes;no;cellular;0;999;1;fail;-1.8;92.893;-46.2;1.334;5099.1;no
35;admin.;single;university.degree;no;no;no;telephone;0;999;0;unknown;-1.7;94.215;-40.3;0.893;4991.6;no
40;self-employed;divorced;basic;no;yes;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
55;technician;married;university.degree;unknown;no;no;cellular;20;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
27;entrepreneur;married;university.degree;no;yes;yes;cellular;2;999;2;unknown;1.4;93.918;-42.7;4.962;5228.1;no
29;admin.;single;university.degree;no;no;yes;telephone;3;999;-1;unknown;1.4;94.465;-41.8;4.864;5228.1;no
40;technician;married;professional.course;no;yes;no;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
36;admin.;married;university.degree;unknown;no;no;telephone;3;999;-1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
33;services;married;professional.course;no;unknown;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
47;other;divorced;basic;no;no;no;telephone;7;999;-1;unknown;1.4;94.465;-41.8;4.947;5228.1;no
38;unemployed;married;basic;unknown;yes;yes;cellular;4;999;0;unknown;-1.8;92.893;-46.2;1.266;5099.1;no
70;admin.;married;university.degree;no;yes;no;cellular;1;999;0;unknown;-2.9;92.963;-40.8;1.266;5076.2;no
31;admin.;single;university.degree;no;no;no;cellular;0;999;-1;unknown;-1.8;92.893;-46.2;1.344;5099.1;no
26;technician;single;university.degree;no;unknown;yes;cellular;7;999;1;fail;-1.8;93.075;-47.1;1.405;5099.1;no
41;unemployed;married;university.degree;no;yes;no;telephone;0;999;2;unknown;1.4;94.465;-41.8;4.958;5228.1;no
37;services;married;basic;unknown;yes;no;cellular;6;999;0;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
32;services;married;high.school;no;no;no;cellular;1;999;1;unknown;1.4;93.918;-42.7;4.96;5228.1;yes
36;technician;divorced;professional.course;no;no;no;cellular;1;999;-1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
48;entrepreneur;divorced;high.school;no;yes;no;cellular;0;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
60;technician;married;basic;unknown;yes;no;cellular;1;999;0;unknown;1.4;93.918;-42.7;4.957;5228.1;no
38;admin.;married;university.degree;no;no;no;telephone;6;999;-1;unknown;-3.4;92.649;-30.1;0.714;5017.5;yes
41;technician;single;professional.course;unknown;no;no;cellular;3;999;0;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
45;blue-collar;married;basic;no;yes;yes;cellular;5;999;3;fail;-0.1;93.2;-42.0;4.021;5195.8;no
60;blue-collar;married;basic;no;no;no;cellular;3;999;1;unknown;1.4;93.444;-36.1;4.968;5228.1;no
55;self-employed;married;university.degree;unknown;no;yes;cellular;5;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
33;admin.;married;high.school;no;yes;yes;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
59;blue-collar;married;basic;unknown;no;no;cellular;2;999;2;unknown;1.4;93.918;-42.7;4.962;5228.1;no
45;services;married;high.school;unknown;no;no;cellular;4;999;2;unknown;1.4;93.444;-36.1;4.964;5228.1;no
32;admin.;married;university.degree;no;no;no;cellular;2;25;5;fail;-1.8;93.876;-40.0;0.685;5008.7;no
48;services;married;other;no;no;no;cellular;1;999;-1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
34;admin.;divorced;high.school;no;yes;no;cellular;4;999;2;unknown;1.4;93.444;-36.1;4.966;5228.1;no
43;blue-collar;married;other;no;yes;yes;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.858;5191.0;yes
30;technician;married;university.degree;no;yes;no;cellular;2;999;2;unknown;1.4;93.444;-36.1;4.964;5228.1;no
31;technician;married;university.degree;yes;yes;no;cellular;4;999;-1;unknown;-2.9;92.963;-40.8;1.268;5076.2;no
41;self-employed;married;university.degree;no;no;no;telephone;0;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;no
43;admin.;single;professional.course;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
29;self-employed;single;professional.course;no;yes;no;cellular;3;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
24;admin.;unknown;university.degree;no;yes;no;cellular;2;999;2;unknown;-1.8;93.075;-47.1;1.365;5099.1;no
31;admin.;married;university.degree;no;unknown;yes;cellular;3;999;-1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
31;technician;married;professional.course;no;yes;no;cellular;3;999;1;fail;-1.8;92.893;-46.2;1.291;5099.1;no
37;admin.;single;university.degree;no;no;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
23;student;single;university.degree;no;yes;yes;cellular;5;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
49;admin.;single;high.school;no;yes;no;cellular;4;999;1;fail;-0.1;93.2;-42.0;4.12;5195.8;no
40;blue-collar;married;basic;no;no;no;cellular;3;999;2;fail;-1.8;92.893;-46.2;1.327;5099.1;no
19;blue-collar;single;high.school;yes;yes;no;cellular;4;999;2;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
32;technician;married;university.degree;no;yes;no;telephone;5;999;-1;unknown;1.4;94.465;-41.8;4.967;5228.1;no
31;admin.;single;university.degree;no;no;no;cellular;6;999;-1;unknown;1.4;93.444;-36.1;4.968;5228.1;no
32;technician;divorced;professional.course;no;no;no;cellular;6;999;-1;unknown;1.4;93.918;-42.7;4.958;5228.1;no
50;admin.;married;university.degree;no;yes;no;cellular;3;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
36;technician;divorced;university.degree;no;no;no;cellular;2;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;yes
43;technician;single;university.degree;no;yes;unknown;cellular;2;999;1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
34;technician;married;university.degree;no;yes;yes;telephone;4;999;0;unknown;-1.8;92.893;-46.2;1.25;5099.1;no
31;admin.;single;university.degree;no;yes;no;cellular;2;999;2;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
40;admin.;married;other;no;no;no;cellular;3;999;1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
39;blue-collar;single;basic;no;no;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
35;unknown;divorced;high.school;no;no;no;cellular;3;999;1;unknown;1.4;93.444;-36.1;4.966;5228.1;no
29;admin.;single;high.school;no;no;no;telephone;4;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
26;technician;single;professional.course;no;no;yes;cellular;3;999;2;unknown;1.4;93.918;-42.7;4.957;5228.1;no
34;technician;divorced;professional.course;yes;yes;yes;cellular;1;999;2;unknown;-1.8;92.893;-46.2;1.25;5099.1;no
31;admin.;married;university.degree;no;no;no;cellular;5;999;-1;unknown;-2.9;92.963;-40.8;1.262;5076.2;yes
36;admin.;single;university.degree;no;yes;no;cellular;4;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
52;blue-collar;married;other;unknown;yes;no;cellular;4;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
42;admin.;single;basic;no;yes;no;cellular;6;999;0;unknown;1.4;93.918;-42.7;4.96;5228.1;no
39;admin.;married;high.school;no;yes;no;telephone;3;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
63;blue-collar;married;basic;no;yes;no;cellular;3;999;0;unknown;-1.8;92.893;-46.2;1.27;5099.1;no
31;admin.;single;university.degree;no;yes;no;cellular;3;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
38;technician;divorced;basic;no;no;yes;telephone;1;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
38;admin.;married;high.school;no;no;no;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
31;admin.;single;university.degree;no;yes;no;cellular;3;25;0;success;-3.4;92.649;-30.1;0.722;5017.5;no
43;blue-collar;married;basic;no;no;no;cellular;3;999;2;unknown;-0.1;93.2;-42.0;4.021;5195.8;no
37;technician;married;professional.course;no;yes;no;cellular;2;999;0;unknown;-1.1;94.199;-37.5;0.878;4963.6;no
47;self-employed;married;university.degree;no;yes;no;telephone;8;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
38;technician;married;university.degree;no;yes;no;cellular;4;999;2;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
40;other;single;professional.course;no;no;no;telephone;7;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
31;self-employed;single;high.school;no;no;no;cellular;0;999;-1;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
59;other;married;university.degree;unknown;yes;no;telephone;4;999;1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
51;self-employed;married;high.school;no;yes;no;cellular;8;999;0;unknown;1.4;93.918;-42.7;4.961;5228.1;no
23;unemployed;married;high.school;unknown;unknown;unknown;cellular;9;999;-1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
38;blue-collar;single;high.school;no;yes;no;telephone;1;999;2;unknown;1.4;94.465;-41.8;4.967;5228.1;no
